0,2.803
0.04,2.803
0.08,2.803
0.12,2.803
0.16,2.803
0.2,2.803
0.24,2.803
0.28,2.803
0.32,2.803
0.36,2.803
0.4,2.803
0.44,2.803
0.48,2.803
0.52,2.803
0.56,2.803
0.6,2.803
0.64,2.803
0.68,2.803
0.72,2.803
0.76,2.803
0.8,2.803
0.84,2.803
0.88,2.803
0.92,2.803
0.96,2.803
1,0
1.04,0
1.08,0
1.12,0
1.16,0
1.2,0
1.24,0
1.28,0
1.32,0
1.36,0
1.4,0
1.44,0
1.48,0
1.52,0
1.56,0
1.6,0
1.64,0
1.68,0
1.72,0
1.76,0
1.8,0
1.84,0
1.88,0
1.92,0
1.96,0
2,2.803
