0,0
0.04,0
0.08,0
0.12,0
0.16,0
0.2,0
0.24,0
0.28,0
0.32,0
0.36,0
0.4,0
0.44,0
0.48,0
0.52,0
0.56,0
0.6,0
0.64,0
0.68,0
0.72,0
0.76,0
0.8,0
0.84,0
0.88,0
0.92,2.803
0.96,2.803
1,2.803
1.04,2.803
1.08,2.803
1.12,2.803
1.16,2.803
1.2,2.803
1.24,2.803
1.28,2.803
1.32,2.803
1.36,2.803
1.4,2.803
1.44,2.803
1.48,2.803
1.52,2.803
1.56,2.803
1.6,2.803
1.64,2.803
1.68,2.803
1.72,2.803
1.76,2.803
1.8,2.803
1.84,2.803
1.88,2.803
1.92,0
1.96,0
2,0
